min_carry_spread,momentum_weight,trend_filter_sma,atr_stop_multiplier,composite_threshold,total_return,sharpe,sortino,max_drawdown,num_trades,win_rate,profit_factor,avg_holding_days
0.01,0.3,100,1.5,0.05,-0.012940515682443511,-1.177472703861605,-1.4334831638179844,0.014840359013342937,146,0.22602739726027396,0.6570262743170651,25.089041095890412
0.015,0.2,20,1.5,0.05,-0.010697960301982093,-1.1796080822503574,-1.3668993814561945,0.012512227191574818,119,0.226890756302521,0.6545493977602063,25.932773109243698
0.02,0.3,50,1.5,0.05,-0.010770409553557401,-1.1804967630750052,-1.3253417476121732,0.012921218567312175,112,0.21428571428571427,0.6367637741645066,22.830357142857142
0.02,0.2,20,1.5,0.03,-0.010852867224875808,-1.1815654314360382,-1.3193958556905956,0.012893924772714747,117,0.2222222222222222,0.6530774869377868,23.205128205128204
0.02,0.2,100,1.5,0.03,-0.010866218893188343,-1.1837096118778885,-1.3326442838987806,0.013156577337975595,115,0.21739130434782608,0.6452234786545987,24.06086956521739
0.01,0.3,50,1.5,0.03,-0.01397996871148469,-1.1846723095755858,-1.4805807237285955,0.01647147476806129,183,0.24043715846994534,0.7126804943302422,24.60655737704918
0.005,0.5,50,1.5,0.05,-0.013087426941175071,-1.192955560049382,-1.5023350287258874,0.01505650296292621,168,0.23214285714285715,0.7006114507904458,24.363095238095237
0.01,0.5,50,1.5,0.03,-0.013066644237377478,-1.1933798440384906,-1.5153880317638515,0.01591350702732844,184,0.25,0.743383444891515,26.875
0.02,0.5,100,1.5,0.05,-0.010744090197234765,-1.1955019959668305,-1.4889565182155755,0.01266394835287877,147,0.23809523809523808,0.7437449726048571,23.39455782312925
0.01,0.3,20,1.5,0.05,-0.01347068993561188,-1.1961570269949788,-1.468435762698172,0.015899139843384435,157,0.22929936305732485,0.6700879446256897,24.56050955414013
0.02,0.5,20,1.0,0.08,-0.008508945025534776,-1.1992763863242493,-1.5062002896045321,0.011468797660353082,197,0.28426395939086296,0.8752697174627188,10.548223350253807
0.005,0.3,20,1.5,0.05,-0.01414126164282803,-1.2125464611381533,-1.4961252793215043,0.015895223212518652,173,0.23121387283236994,0.6824831708857948,24.6878612716763
0.005,0.3,100,1.5,0.05,-0.014171593803107244,-1.2174463965548323,-1.4840347902456996,0.015127029122586313,161,0.2236024844720497,0.6531704163852426,25.111801242236027
0.02,0.3,20,1.5,0.03,-0.011384513456748246,-1.2313792619418122,-1.5006939456117898,0.01340893018155165,147,0.23129251700680273,0.7239961302473525,24.41496598639456
0.02,0.3,100,1.5,0.05,-0.011247123759741953,-1.2392746400617374,-1.3884139683967838,0.012921218567312105,114,0.21052631578947367,0.6239440310923724,22.894736842105264
0.02,0.2,100,1.0,0.08,-0.009659127399353457,-1.244901732872788,-1.5780655215075472,0.01190747168092514,198,0.2828282828282828,0.8299562808656344,10.191919191919192
0.02,0.2,20,1.0,0.1,-0.009659127399353457,-1.244901732872788,-1.5780655215075472,0.01190747168092514,198,0.2828282828282828,0.8299562808656344,10.191919191919192
0.015,0.4,20,1.0,0.1,-0.008679585723802884,-1.2454834746116552,-1.54037182207396,0.011392605092338975,181,0.287292817679558,0.8345952456450215,10.751381215469614
0.01,0.3,20,1.5,0.03,-0.014827685873746086,-1.2537994868656226,-1.5587797009170847,0.017051335006285268,187,0.23529411764705882,0.6966786294080691,24.550802139037433
0.015,0.5,100,1.5,0.05,-0.01193620565209436,-1.2615158411651644,-1.5772079157668772,0.013554571187526433,157,0.22929936305732485,0.7221341516969796,23.414012738853504
0.01,0.2,100,1.5,0.03,-0.015976624513347196,-1.267608144886713,-1.5030027719676748,0.02007648928457698,183,0.22950819672131148,0.6634185487000955,24.453551912568305
0.01,0.2,20,1.5,0.03,-0.01615482316589085,-1.2690702055452716,-1.5125321532015006,0.019793062346214547,181,0.2265193370165746,0.653039783525252,24.513812154696133
0.01,0.5,20,1.0,0.1,-0.009419055240331072,-1.270336550134788,-1.5448629448648425,0.011217867108789897,191,0.2670157068062827,0.8179040905284776,10.900523560209423
0.015,0.2,100,1.5,0.03,-0.0132067872514177,-1.2716771405117824,-1.4440610628912125,0.015683800895323625,136,0.21323529411764705,0.6199097419428078,25.735294117647058
0.015,0.2,20,1.5,0.03,-0.013191834999111597,-1.2755055315756119,-1.4352519420995613,0.015205390224456713,138,0.21739130434782608,0.6269866873662665,25.22463768115942
0.015,0.3,20,1.5,0.03,-0.012947718926027883,-1.2912821939347465,-1.5670616277150464,0.014695667614840143,165,0.23030303030303031,0.7102908693873238,25.73939393939394
0.01,0.5,20,1.5,0.05,-0.0135361784740063,-1.2935510763259623,-1.6507300925002026,0.014903328040316443,171,0.23391812865497075,0.6973668747538841,23.304093567251464
0.005,0.2,20,1.5,0.03,-0.016921399194969707,-1.293736162649721,-1.5876526410961223,0.019307641973163082,207,0.2318840579710145,0.680997556301883,23.946859903381643
0.005,0.5,50,1.0,0.1,-0.009773962304981542,-1.2949011141317195,-1.5177850257509249,0.010721610192851146,185,0.2648648648648649,0.7865904145725042,11.07027027027027
0.015,0.3,100,1.5,0.05,-0.012698953510174178,-1.2967428000791021,-1.4825391643897006,0.013980442420296701,126,0.20634920634920634,0.6020674200688789,24.30952380952381
0.005,0.2,50,1.5,0.03,-0.017090912196940918,-1.3020196262584787,-1.61339526307775,0.019468177606794815,201,0.22885572139303484,0.6679141039255275,24.18905472636816
0.015,0.3,50,1.5,0.05,-0.012985081289212975,-1.3120854848678334,-1.5099985240071396,0.014460284299872488,128,0.203125,0.5961318706369281,23.78125
0.015,0.3,20,1.5,0.05,-0.0129147644307671,-1.3160189953978327,-1.4894788249546878,0.014612675030968547,132,0.21212121212121213,0.6164254006367665,24.363636363636363
0.02,0.3,20,1.0,0.08,-0.010256735530253209,-1.3252334822518654,-1.6672577843901077,0.012503723078137548,200,0.28,0.8102323135790955,10.22
0.02,0.3,50,1.0,0.08,-0.010256735530253209,-1.3252334822518654,-1.6672577843901077,0.012503723078137548,200,0.28,0.8102323135790955,10.22
0.01,0.5,100,1.0,0.1,-0.010173537220553844,-1.3596987972476313,-1.6272678263147928,0.01133722842845499,187,0.2620320855614973,0.7746891998815596,10.946524064171124
0.015,0.5,50,1.0,0.08,-0.010162368818887043,-1.3617683063549564,-1.6541258617773928,0.013026432388163455,197,0.26903553299492383,0.7956586300795628,11.208121827411167
0.02,0.3,20,1.0,0.1,-0.010256898289484234,-1.3662362264806895,-1.718924002659946,0.012005026637399224,193,0.27461139896373055,0.7908732693454334,10.139896373056995
0.02,0.3,50,1.0,0.1,-0.010256898289484234,-1.3662362264806895,-1.718924002659946,0.012005026637399224,193,0.27461139896373055,0.7908732693454334,10.139896373056995
0.02,0.4,100,1.0,0.1,-0.008952679225982283,-1.3763879284618687,-1.7117019584683217,0.011006162177633626,168,0.2857142857142857,0.7910145932050447,10.422619047619047
0.015,0.5,50,1.5,0.05,-0.013047405634596653,-1.3768958546203476,-1.7106964565425768,0.0139652441383849,161,0.2236024844720497,0.6902505888962973,22.832298136645964
0.005,0.4,20,1.5,0.03,-0.016710872148287453,-1.3865554679763668,-1.7096667872386335,0.018360197255126512,208,0.23557692307692307,0.6844985326883324,24.682692307692307
0.02,0.2,20,1.0,0.05,-0.01095068097967247,-1.4067201841615056,-1.7632325869049474,0.012967797860874585,204,0.27450980392156865,0.7901218056555699,10.240196078431373
0.01,0.4,100,1.5,0.03,-0.01629212500787937,-1.4114639690100248,-1.736392950994565,0.01871497313832788,196,0.22959183673469388,0.6688267581319431,24.183673469387756
0.015,0.3,20,1.0,0.1,-0.011470185361994808,-1.4482907065813884,-1.8459874035104393,0.01318035897178746,217,0.271889400921659,0.7850261581391321,10.258064516129032
0.015,0.2,20,1.0,0.1,-0.012215438577067543,-1.450578063262712,-1.8243928284000608,0.014079632901418164,228,0.2675438596491228,0.7815745449985739,10.666666666666666
0.02,0.4,50,1.5,0.03,-0.014741365617388074,-1.4753341587247992,-1.8172357581888128,0.016559529092126976,174,0.22988505747126436,0.6758597938898756,25.114942528735632
0.02,0.5,100,1.0,0.08,-0.010559099825127342,-1.4797083839622187,-1.8213188974308223,0.012135975656130525,196,0.2653061224489796,0.7795623792591438,10.596938775510203
0.015,0.5,100,1.0,0.08,-0.01113538081498613,-1.491292135056449,-1.8379295204326456,0.012970841136275469,206,0.2621359223300971,0.7736169648648286,10.951456310679612
0.005,0.4,20,1.0,0.1,-0.01222226781636855,-1.5108988475666685,-1.9292967917017658,0.014414874490171677,219,0.2694063926940639,0.76780912023052,10.91324200913242
0.02,0.4,100,1.5,0.03,-0.014991405761505011,-1.5114646365524564,-1.858719685831707,0.016798178760987326,175,0.22857142857142856,0.6715929436086002,24.86285714285714
0.02,0.2,50,1.0,0.03,-0.012949811436758319,-1.5212103241896022,-1.9217640023290825,0.014932257042077766,235,0.2680851063829787,0.7778594604449549,10.62127659574468
0.015,0.4,50,1.5,0.03,-0.016033751327797365,-1.5217605511556926,-1.8656260773062467,0.017779638178048705,183,0.22950819672131148,0.6555854112572652,25.661202185792348
0.02,0.4,20,1.5,0.03,-0.01524373838195359,-1.541645765532647,-1.8792618325690824,0.016463751818463396,179,0.22905027932960895,0.6726795968114071,25.877094972067038
0.01,0.4,20,1.0,0.1,-0.01239880656362031,-1.5439263557860143,-1.9648929499380712,0.01459102136785321,217,0.2672811059907834,0.75631383995704,10.866359447004609
0.02,0.4,100,1.0,0.08,-0.011606242129563325,-1.5460489443741952,-1.9616530979973834,0.01371145583366222,208,0.2692307692307692,0.7709622714850483,10.024038461538462
0.015,0.4,20,1.5,0.03,-0.01614346964574477,-1.5496118475060325,-1.8740757701545896,0.017352215447132734,186,0.23118279569892472,0.6599812591382315,26.516129032258064
0.02,0.2,20,1.0,0.03,-0.013050866351397707,-1.5547980637389864,-1.9594214032057826,0.015033108992497353,240,0.2708333333333333,0.7836226696931897,10.566666666666666
0.015,0.5,50,1.5,0.03,-0.01648031919909743,-1.5758866436151304,-2.020882431475462,0.01754504458590846,191,0.23036649214659685,0.6626835637119489,26.25130890052356
0.02,0.5,20,1.5,0.03,-0.016041600937694456,-1.5771756669607255,-1.9945865715125222,0.01697063029202854,193,0.23834196891191708,0.684078524888739,25.792746113989637
0.005,0.5,20,1.0,0.08,-0.013320333277595055,-1.6046104840317263,-2.127570445205647,0.015756838570372102,253,0.2608695652173913,0.7834831819802941,10.826086956521738
0.005,0.2,100,1.0,0.1,-0.015535445692647773,-1.6098940266543056,-2.140499481638595,0.016728795498796092,272,0.2610294117647059,0.7521400044475142,10.544117647058824
0.02,0.5,100,1.5,0.03,-0.015705508090633084,-1.6191604726103894,-1.9976999197295735,0.017154955526163845,183,0.23497267759562843,0.672976214802598,27.114754098360656
0.015,0.2,50,1.0,0.05,-0.014443950051744177,-1.621302964735001,-2.0386232527163823,0.015422488962288525,251,0.26294820717131473,0.7457898839701282,11.08366533864542
0.015,0.5,20,1.5,0.03,-0.01716148814455213,-1.630220748123998,-2.057644210440964,0.0175516589926689,197,0.22842639593908629,0.6596778685108519,26.21319796954315
0.01,0.5,20,1.0,0.08,-0.01332196828317683,-1.6373643008963366,-2.131210259035704,0.01571943867316678,244,0.26229508196721313,0.7692096806733343,10.819672131147541
0.02,0.4,100,1.0,0.05,-0.015075005978130648,-1.6906529202378848,-2.0722343673458803,0.01683290317034802,259,0.2625482625482625,0.7520988858505895,10.837837837837839
0.005,0.5,100,1.0,0.08,-0.014514716756619455,-1.6950941375090431,-2.1958763475785568,0.015937399413765593,253,0.25296442687747034,0.7402005062606434,10.505928853754941
0.01,0.3,100,1.0,0.08,-0.016816258085120935,-1.6982585673693709,-2.210011647336566,0.018205404139705058,281,0.25622775800711745,0.7296793023410194,10.644128113879004
0.02,0.4,20,1.0,0.05,-0.014807294763143,-1.6995004473611413,-2.0988238564324666,0.016959676352639712,260,0.2653846153846154,0.7626506818893349,10.523076923076923
0.005,0.2,100,1.0,0.08,-0.0170388402196682,-1.7040886940103297,-2.256397428946644,0.017991987756477833,287,0.25435540069686413,0.731919756127367,10.609756097560975
0.02,0.5,100,1.0,0.05,-0.014927647317720694,-1.7086409197481514,-2.217677815434108,0.016110346521281883,279,0.26881720430107525,0.7835029410005854,10.46594982078853
0.02,0.5,50,1.0,0.05,-0.015110965485990892,-1.7148092109668638,-2.2342601825310906,0.016110346521282622,277,0.26714801444043323,0.7742579013276444,10.16245487364621
0.005,0.2,50,1.0,0.1,-0.016438658986944212,-1.7228363535521447,-2.3089074095975826,0.017679357639724905,271,0.25092250922509224,0.7188595200026662,10.756457564575646
0.005,0.4,100,1.0,0.1,-0.014196178025624976,-1.7236579611453802,-2.1975836470013683,0.015005079865094575,226,0.2610619469026549,0.7109216250858018,10.61504424778761
0.01,0.5,100,1.0,0.08,-0.014578453632730089,-1.739590646468741,-2.2210746350362083,0.01589999723997568,247,0.2550607287449393,0.7291730149323353,10.68825910931174
0.015,0.4,100,1.0,0.08,-0.013979927671601472,-1.7480672031253808,-2.227977197697617,0.014786214631478717,230,0.25217391304347825,0.7240876477070273,10.030434782608696
0.01,0.4,100,1.0,0.1,-0.014372338297222596,-1.7578677812115087,-2.2348239594255417,0.015181095588289723,224,0.25892857142857145,0.6996141133180719,10.566964285714286
0.015,0.3,100,1.0,0.05,-0.015444587801392481,-1.764835477592515,-2.273778510171665,0.016752279957015427,266,0.2556390977443609,0.7426871275546952,10.593984962406015
0.01,0.3,100,1.0,0.1,-0.016400279520229814,-1.7822186866912573,-2.3186895948690234,0.016728084821428794,263,0.2509505703422053,0.707949169098378,10.29657794676806
0.005,0.2,20,1.0,0.1,-0.01698852862323765,-1.786114964038134,-2.3031847534799974,0.018002517288109483,273,0.2490842490842491,0.7065820162249306,10.901098901098901
0.015,0.2,100,1.0,0.03,-0.017483390659953583,-1.7921749759841454,-2.2365152208244274,0.01903267226439983,299,0.25418060200668896,0.7360986597587773,11.153846153846153
0.015,0.3,20,1.0,0.05,-0.01615634758997272,-1.8208301331464742,-2.3340433756493457,0.017558285061222846,270,0.2518518518518518,0.7288901528311286,10.825925925925926
0.01,0.3,50,1.0,0.1,-0.016544873564047304,-1.8210330747140657,-2.401366326820011,0.017105688017443842,257,0.2490272373540856,0.6909820540410208,10.688715953307392
0.01,0.3,20,1.0,0.1,-0.016212909718301236,-1.827283580873765,-2.41267602618094,0.016952887103322222,265,0.25660377358490566,0.71448030974075,10.245283018867925
0.02,0.5,20,1.0,0.05,-0.015819205286636134,-1.8281129882969012,-2.365088960184344,0.016461163795465323,290,0.2655172413793103,0.7734885532213974,9.96551724137931
0.005,0.2,20,1.0,0.05,-0.02059730256128081,-1.8294229374345945,-2.4449114783186685,0.021063941592061177,371,0.2641509433962264,0.7549218027862025,11.148247978436657
0.01,0.2,20,1.0,0.08,-0.01783448856711446,-1.83228705369796,-2.4094102693025046,0.019289399723535723,293,0.2525597269624573,0.7170726143300161,10.774744027303754
0.015,0.2,20,1.0,0.03,-0.01787747397275947,-1.8333618112668149,-2.280878050843773,0.01913309262798297,303,0.25412541254125415,0.7315853107281874,10.900990099009901
0.005,0.3,50,1.0,0.1,-0.016758998596987804,-1.8425408507166572,-2.4324159611025933,0.01731969094576552,258,0.24806201550387597,0.6865792056097763,10.655038759689923
0.005,0.3,50,1.0,0.05,-0.019566341820807867,-1.8442498132688885,-2.4608070776165754,0.020090450220765384,349,0.25787965616045844,0.7485482673639423,10.974212034383955
0.005,0.3,20,1.0,0.1,-0.016427107043116413,-1.8492389138504526,-2.4441113967749097,0.017166923314845973,266,0.2556390977443609,0.7099835660399314,10.214285714285714
0.01,0.3,50,1.0,0.08,-0.01798876619239236,-1.853847050240835,-2.42519333074185,0.019472766335598843,282,0.24468085106382978,0.6927279060535956,10.797872340425531
0.015,0.3,50,1.0,0.03,-0.018907616750125016,-1.8641968219180594,-2.367015764426901,0.019836021095086382,344,0.25872093023255816,0.7618949492481426,10.67732558139535
0.015,0.4,50,1.0,0.05,-0.017726267986797613,-1.8728746550904567,-2.3191239552686556,0.019502297322198457,281,0.24555160142348753,0.7044603673872709,10.729537366548042
0.01,0.2,100,1.0,0.05,-0.0202104613950169,-1.875739922865107,-2.4403657553603897,0.021737324686047034,330,0.2515151515151515,0.7108739043484026,10.972727272727273
0.015,0.3,100,1.0,0.03,-0.018902603798668132,-1.88066259460704,-2.385889408838942,0.019836021095085397,347,0.25936599423631124,0.766067631034529,10.714697406340058
0.005,0.3,100,1.0,0.05,-0.0208604180087625,-1.9170494910869158,-2.505185135532608,0.02103142729258864,350,0.25142857142857145,0.7200952459274875,10.951428571428572
0.01,0.3,50,1.0,0.05,-0.019700600623348146,-1.9189875714666298,-2.519904366728423,0.02081968510205756,324,0.25,0.713594850878226,10.506172839506172
0.01,0.3,20,1.0,0.08,-0.01861312791821634,-1.9209711625664325,-2.4581311004130217,0.01987051908413947,286,0.24475524475524477,0.6832242180176615,10.856643356643357
0.01,0.4,50,1.0,0.05,-0.020175060281080952,-1.9241981235031544,-2.393332062069691,0.021546106481996147,327,0.25076452599388377,0.710465429945509,10.715596330275229
0.005,0.3,100,1.0,0.03,-0.0240959519204199,-1.9324231511435068,-2.506216139774165,0.024914835209525952,439,0.25968109339407747,0.7548796921488072,10.861047835990888
0.015,0.5,50,1.0,0.05,-0.01802153308594774,-1.9454316037813162,-2.5326342998457756,0.018681462841303335,303,0.2508250825082508,0.7258651249234924,10.191419141914192
0.015,0.5,20,1.0,0.05,-0.017817856883258792,-1.9584920173025981,-2.5123664890729067,0.01829780006452832,317,0.2586750788643533,0.7525506440903518,10.025236593059937
0.015,0.3,20,1.0,0.03,-0.01952790318378975,-1.9607267055385207,-2.4721364149455156,0.020100504695626693,353,0.2577903682719547,0.7589258820119955,10.535410764872521
0.01,0.3,100,1.0,0.05,-0.020381372330649756,-1.9639324319269846,-2.5443983245485393,0.021687347588401937,329,0.24924012158054712,0.7050451288271177,10.513677811550153
0.005,0.4,50,1.0,0.08,-0.018434963837363465,-1.9798484657012134,-2.548720992200397,0.019190132576626738,280,0.24285714285714285,0.6773247874394174,10.407142857142857
0.01,0.4,100,1.0,0.08,-0.018524012170252825,-1.9878048027603927,-2.5562031221886365,0.018642976265357658,284,0.24647887323943662,0.6862725812109616,10.028169014084508
0.005,0.2,100,1.0,0.03,-0.02592188527534483,-1.9926325863693055,-2.5598633732269898,0.026371707677806944,450,0.2577777777777778,0.7340390125286137,10.71111111111111
0.01,0.2,100,1.0,0.03,-0.02483702947910846,-1.995166821053288,-2.49789373195371,0.027170852177331825,415,0.25301204819277107,0.720686128064489,10.51566265060241
0.005,0.5,50,1.0,0.05,-0.020401383263537864,-1.9983359592387684,-2.636067675285172,0.02062798759659993,348,0.25287356321839083,0.723339998559762,10.64655172413793
0.01,0.2,50,1.0,0.03,-0.025128322070907014,-1.9989936711983813,-2.513663115796365,0.027170852177334833,414,0.25120772946859904,0.7133944767210404,10.367149758454106
0.01,0.4,20,1.0,0.05,-0.02097620786319807,-2.004813157048919,-2.5477582604072495,0.022268262588336217,338,0.2514792899408284,0.7082787802079455,10.698224852071005
0.005,0.4,50,1.0,0.03,-0.023652995414779433,-2.0139852541701533,-2.627080269403354,0.024930688568123142,420,0.2619047619047619,0.74600798578527,10.942857142857143
0.005,0.4,100,1.0,0.03,-0.0242868552564361,-2.039974861660869,-2.6291913173234955,0.025213925370384555,422,0.25829383886255924,0.7362688173832462,11.125592417061611
0.005,0.4,20,1.0,0.05,-0.021759591930439928,-2.050937643857603,-2.6873907588716475,0.022527659252496775,368,0.25271739130434784,0.7241274373924307,10.605978260869565
0.005,0.2,20,1.0,0.03,-0.026573901048341213,-2.0676014832952396,-2.657234249491743,0.02677204598876706,450,0.25333333333333335,0.7214104460414243,10.753333333333334
0.01,0.4,50,1.0,0.03,-0.023728325943943782,-2.068002726107539,-2.6519652382357086,0.025095543038253707,405,0.25679012345679014,0.7307537162359234,10.958024691358025
0.005,0.3,20,1.0,0.03,-0.025750741933448153,-2.078372597866278,-2.707240600752592,0.02627391444286928,453,0.2560706401766004,0.7377298961145017,10.6158940397351
0.01,0.4,20,1.0,0.03,-0.024270538508552125,-2.081218800970879,-2.6581056317874796,0.025438567418648472,417,0.2589928057553957,0.7334025661990875,10.86810551558753
0.005,0.4,20,1.0,0.03,-0.024991128702638234,-2.085472524372614,-2.7066435043738997,0.025780776409321204,433,0.2586605080831409,0.7337721389890774,10.94919168591224
0.005,0.5,20,1.0,0.05,-0.021283985540741124,-2.0871145081103983,-2.704630284986234,0.021422586706780863,359,0.25069637883008355,0.7150798856146968,10.442896935933147
0.02,0.4,100,1.0,0.03,-0.01952340162798879,-2.093072925007327,-2.7468275848248243,0.02042545230933608,344,0.25872093023255816,0.7550319587330108,10.834302325581396
0.005,0.5,20,1.0,0.03,-0.023928011559854787,-2.104379331064172,-2.8140150487271227,0.025216834668770245,418,0.2583732057416268,0.736164572073914,11.129186602870814
0.01,0.5,20,1.0,0.03,-0.024035930451121675,-2.1666035145700784,-2.889832007094202,0.025765825373484028,420,0.25952380952380955,0.738425597977153,10.883333333333333
0.015,0.4,100,1.0,0.03,-0.022409196453828044,-2.2112073552244955,-2.8651542759279747,0.02301977836871861,382,0.2513089005235602,0.7322598071481776,10.900523560209423
0.005,0.5,50,1.0,0.03,-0.025124723422010574,-2.2495537119312705,-2.9861030249774285,0.026057656929542764,425,0.2541176470588235,0.7182181650771337,10.60235294117647
0.02,0.5,50,1.0,0.03,-0.021627652093156504,-2.2531582131245456,-3.1036895238306466,0.022479107629569457,369,0.25745257452574527,0.7361950989548937,11.325203252032521
0.01,0.5,50,1.0,0.03,-0.024843176501988636,-2.2705590078032976,-3.0126104139250236,0.026759183257742142,418,0.2535885167464115,0.7192296899658263,10.638755980861244
0.02,0.5,100,1.0,0.03,-0.021419354831255188,-2.2842866397504498,-3.1091051402391505,0.02169770925765454,375,0.25866666666666666,0.7494708146528873,11.096
0.02,0.5,20,1.0,0.03,-0.022109648131104914,-2.34659157845887,-3.1663571576585268,0.02253477312103024,380,0.2578947368421053,0.7370110023212856,11.255263157894737
0.015,0.5,50,1.0,0.03,-0.02457645505271197,-2.458853310884948,-3.434696950889964,0.0246783797561371,402,0.2462686567164179,0.7066771040961977,10.845771144278608
0.015,0.5,20,1.0,0.03,-0.02457576332300334,-2.460390721701937,-3.3951678978272426,0.024677688921839327,403,0.24813895781637718,0.7079207067780732,11.094292803970223
