min_carry_spread,momentum_weight,trend_filter_sma,atr_stop_multiplier,composite_threshold,tp_multiplier,max_risk_per_pair,total_return,sharpe,sortino,max_drawdown,num_trades,win_rate,profit_factor,avg_holding_days
0.01,0.6,50,2.0,0.1,4.0,0.015,-0.005888221315183182,-0.6443121893185045,-0.7367015129904801,0.00823133082833382,44,0.13636363636363635,0.5665708109727796,65.22727272727273
0.02,0.7,20,3.0,0.03,2.0,0.01,-0.005166957335768093,-0.6483686513942789,-0.8046775324554941,0.009338317347157536,60,0.2833333333333333,0.6743695771834043,96.8
0.005,0.6,20,2.0,0.03,3.0,0.025,-0.01304364245929668,-0.6539232375530838,-0.7455481265286709,0.019064944581435064,93,0.23655913978494625,0.7525410682203689,58.97849462365591
0.005,0.6,20,2.0,0.03,3.0,0.01,-0.005229659612554096,-0.6540302545809862,-0.7453537456030723,0.00766331168850095,93,0.23655913978494625,0.7532785504249263,58.97849462365591
0.01,0.6,50,2.5,0.1,3.0,0.01,-0.004142556324048928,-0.6544218726617202,-0.7712938843771124,0.005750805811567105,39,0.15384615384615385,0.5467791413414391,73.48717948717949
0.005,0.4,50,2.0,0.1,2.0,0.025,-0.010270417802264856,-0.6558814337093809,-0.7697437522630388,0.01507341889756377,76,0.3026315789473684,0.7536411034346023,38.776315789473685
0.005,0.5,50,2.5,0.05,1.5,0.01,-0.005034392584737652,-0.6560703061228192,-0.7549777976629546,0.007756722521355833,101,0.3564356435643564,0.7949602449409182,46.039603960396036
0.01,0.7,50,2.0,0.05,4.0,0.015,-0.006836335184524942,-0.6575982835806603,-0.8025797302204762,0.012101001996172249,64,0.1875,0.6789256210188961,75.375
0.02,0.5,20,3.0,0.02,2.0,0.01,-0.004199284119539807,-0.6638304549591668,-0.7829422701793793,0.00797166135867696,63,0.2857142857142857,0.7585130335607608,94.22222222222223
0.02,0.5,20,3.0,0.02,2.0,0.015,-0.0062954832891614935,-0.6638348033910144,-0.7829685455120609,0.011936463446452767,63,0.2857142857142857,0.7584428797631826,94.22222222222223
0.015,0.4,50,2.5,0.08,4.0,0.025,-0.010700397173514793,-0.6663124656831275,-0.7897142290058986,0.015789817832415426,33,0.15151515151515152,0.4706085989123547,102.57575757575758
0.01,0.7,50,2.0,0.02,2.0,0.02,-0.010879905863929744,-0.6682318310959889,-0.8624294783082334,0.015860378951721217,128,0.3203125,0.8180587175813473,44.6171875
0.02,0.7,50,2.5,0.05,4.0,0.025,-0.011234864755758026,-0.6715094215929358,-0.8679765279143817,0.017767593733241806,59,0.2033898305084746,0.7075856531239031,86.22033898305085
0.02,0.5,20,2.0,0.02,2.5,0.025,-0.011489304844205763,-0.6724676956461831,-0.7887986139812732,0.01765826043608471,105,0.2761904761904762,0.8252068659023547,55.180952380952384
0.015,0.7,50,3.0,0.05,2.5,0.015,-0.007593918340819655,-0.672609638637221,-0.826778102393049,0.011520287424604392,51,0.29411764705882354,0.6240019009270422,102.11764705882354
0.015,0.4,20,3.0,0.03,4.0,0.02,-0.01013093769190542,-0.6737717917466199,-0.7436986993132474,0.014782013337852987,37,0.1891891891891892,0.5250718020595401,156.05405405405406
0.02,0.7,20,2.5,0.03,2.0,0.015,-0.008062150987192436,-0.6745885616603572,-0.7799529659476255,0.013887302108392693,81,0.30864197530864196,0.7112639164285717,70.14814814814815
0.015,0.7,50,2.0,0.03,2.0,0.01,-0.005337992497479572,-0.6774175297397612,-0.8633194607654758,0.008210243638631608,120,0.325,0.8049592322083533,44.78333333333333
0.01,0.5,20,2.5,0.05,1.5,0.025,-0.011995782314990211,-0.6788523533523789,-0.8006246999776926,0.018132032797911153,102,0.3627450980392157,0.8128355325195157,44.55882352941177
0.02,0.7,50,2.0,0.05,3.0,0.025,-0.01186103151522082,-0.6822974571490743,-0.8099588339518138,0.01898833304459081,81,0.2222222222222222,0.7303599851520512,59.876543209876544
0.02,0.6,20,2.5,0.02,4.0,0.02,-0.00772475075054841,-0.6846883821722388,-0.8935270300914366,0.013687057055050269,48,0.22916666666666666,0.7006175479175507,124.45833333333333
0.015,0.6,50,3.0,0.05,1.5,0.025,-0.012061898217584821,-0.6855522397020006,-0.806202300189301,0.01770242080296241,79,0.379746835443038,0.7578049473728757,59.64556962025316
0.015,0.6,50,3.0,0.05,2.0,0.025,-0.011867816535603197,-0.6884984869871842,-0.8934302987156043,0.01609465235843633,60,0.3,0.6835315011361686,84.16666666666667
0.005,0.6,50,2.0,0.03,3.0,0.025,-0.013660310376147245,-0.6887813385354226,-0.7884608970255415,0.020050121297108557,92,0.22826086956521738,0.731171391647303,57.858695652173914
0.005,0.4,20,2.0,0.05,3.0,0.015,-0.008756849113914649,-0.6897870373649195,-0.8073870062016753,0.012298538466476779,86,0.19767441860465115,0.6908866513610471,62.48837209302326
0.015,0.7,50,3.0,0.05,2.0,0.01,-0.005352769844653085,-0.690563964086784,-0.8207169095407751,0.007867632518100342,63,0.31746031746031744,0.6642055032910785,81.44444444444444
0.02,0.7,50,3.0,0.02,3.0,0.01,-0.004971431492015254,-0.6912834076483719,-0.8881808272145997,0.007728072487424568,50,0.24,0.666069445407206,119.92
0.015,0.5,50,3.0,0.08,3.0,0.02,-0.008706274368098529,-0.691558353348613,-0.8031756112009685,0.01358024149994716,34,0.17647058823529413,0.5219394143522121,110.94117647058823
0.01,0.6,20,2.0,0.02,2.5,0.025,-0.012557856072077848,-0.6920006994015288,-0.8421517279469872,0.02070605028215925,115,0.2782608695652174,0.8232330531495456,49.608695652173914
0.01,0.6,20,2.0,0.02,2.5,0.01,-0.005033664844286395,-0.6920868987786628,-0.8421743589364206,0.0083311645550885,115,0.2782608695652174,0.8236148619837544,49.608695652173914
0.02,0.7,50,2.0,0.03,2.0,0.01,-0.005418255408694968,-0.6928010502649631,-0.866395102595031,0.00786815818423846,118,0.3135593220338983,0.7946366171089023,45.02542372881356
0.02,0.5,50,3.0,0.05,2.5,0.01,-0.004553195267491392,-0.6934379046645388,-0.830363524397402,0.006815277479032161,42,0.21428571428571427,0.5986246463383535,108.5
0.01,0.6,50,2.0,0.02,2.5,0.02,-0.010282048546905717,-0.6942658201936055,-0.8499164195821141,0.01643014727788293,116,0.27586206896551724,0.8184802119317245,48.86206896551724
0.01,0.4,20,2.0,0.02,3.0,0.02,-0.011143560953100822,-0.6949103313295458,-0.760859599864223,0.01684727777978331,107,0.22429906542056074,0.7783266111229772,54.018691588785046
0.005,0.5,50,3.0,0.02,2.0,0.01,-0.005005227854007535,-0.6971602034491492,-0.8764239551253733,0.007142749223810842,71,0.28169014084507044,0.731122821526968,81.94366197183099
0.02,0.4,50,2.5,0.08,2.5,0.01,-0.0040623395040040484,-0.6998719354867134,-0.7418538327586176,0.006041418035286623,45,0.2,0.6545634853420474,56.6
0.015,0.7,50,2.0,0.03,2.5,0.02,-0.01087343246780205,-0.7020276401562301,-0.8552100329636408,0.017487395789947343,94,0.26595744680851063,0.7284817212805571,59.42553191489362
0.02,0.5,50,3.0,0.03,1.5,0.01,-0.004801588401045155,-0.7069301024369451,-0.8790304096993488,0.007334687943257965,81,0.345679012345679,0.7674584135202607,68.09876543209876
0.005,0.5,20,2.5,0.03,1.5,0.02,-0.011152086754375196,-0.7110201137351155,-0.8726162470559198,0.014067356831117594,120,0.3416666666666667,0.813328119143893,45.36666666666667
0.015,0.6,20,3.0,0.02,1.5,0.015,-0.007347924151238112,-0.7124842176838148,-0.8693048758158817,0.013017391714769183,82,0.36585365853658536,0.7712961159812453,71.02439024390245
0.02,0.4,50,2.0,0.02,2.5,0.01,-0.004870650893371349,-0.715990427806767,-0.8459948214434547,0.00756623169561639,102,0.2647058823529412,0.8018170197325358,55.23529411764706
0.01,0.7,20,2.5,0.03,2.0,0.015,-0.00874850864982509,-0.7175224049468149,-0.8513469228094175,0.014433557960883735,81,0.2962962962962963,0.6848157599916437,70.81481481481481
0.01,0.4,20,2.0,0.02,4.0,0.015,-0.008234030201544229,-0.7191638628129599,-0.8293528849692627,0.011728704420421765,87,0.1839080459770115,0.7271873917772398,66.79310344827586
0.02,0.6,50,2.0,0.03,2.0,0.025,-0.013151875742713455,-0.7202702058941927,-0.8871653860964789,0.01923103548097567,122,0.3114754098360656,0.8153976871018354,43.0
0.015,0.6,20,2.0,0.05,3.0,0.02,-0.010167687713235209,-0.7261664200058,-0.8600187405057751,0.013668184241645736,88,0.23863636363636365,0.7323423731804404,57.23863636363637
0.005,0.4,20,2.0,0.03,3.0,0.025,-0.014820595883365168,-0.7289191419186735,-0.837275634162279,0.020454085069127166,101,0.2079207920792079,0.7398942252010213,55.34653465346535
0.005,0.5,50,2.0,0.08,1.5,0.01,-0.004594432464261044,-0.7289597188276947,-0.9395792938533779,0.006485150872929373,121,0.371900826446281,0.8394519517920859,26.59504132231405
0.015,0.5,20,3.0,0.03,3.0,0.025,-0.013621470318840876,-0.7339937614645052,-0.8904569589415686,0.01946156079421976,54,0.2037037037037037,0.630110874359932,107.61111111111111
0.015,0.5,20,2.0,0.02,2.5,0.015,-0.007999284269622002,-0.7363462567003761,-0.8759447706086577,0.011417692157044813,109,0.26605504587155965,0.7896315200917842,53.54128440366973
0.01,0.5,50,2.0,0.03,3.0,0.025,-0.01476925913214087,-0.7387467688439534,-0.9204173347340857,0.020815643211123627,104,0.21153846153846154,0.7494305643285945,53.32692307692308
0.02,0.4,50,3.0,0.05,2.0,0.01,-0.004620491111062147,-0.7397054004444626,-0.8482716617543653,0.006463375469701284,49,0.24489795918367346,0.6562847800383017,72.63265306122449
0.015,0.7,20,2.0,0.05,4.0,0.02,-0.010059134247905313,-0.7408996799137961,-0.9430864226606774,0.015338226308369588,70,0.18571428571428572,0.66623378958084,72.38571428571429
0.01,0.5,50,2.0,0.05,2.0,0.02,-0.010540604365047621,-0.7416680978339919,-0.9147510150942882,0.01529961491966236,123,0.3089430894308943,0.8209327070151281,34.83739837398374
0.005,0.7,50,2.0,0.02,1.5,0.025,-0.014634716702312872,-0.7436486270396565,-0.9564748259625616,0.018435545550160286,185,0.4,0.8915033052693782,30.47027027027027
0.005,0.7,20,3.0,0.05,2.0,0.015,-0.008498391354768828,-0.7468415661560798,-0.9113288112605128,0.01261095459501509,66,0.30303030303030304,0.6590169711888672,78.34848484848484
0.005,0.6,50,2.0,0.02,3.0,0.01,-0.006166932736022427,-0.7488122514675606,-0.8732746212080993,0.00903080199968955,102,0.21568627450980393,0.7267587760989609,55.990196078431374
0.015,0.5,20,2.5,0.03,4.0,0.025,-0.013492777317142754,-0.7561955530543293,-0.932140583904675,0.017080395892918408,56,0.19642857142857142,0.6089682108711826,102.73214285714286
0.005,0.5,20,2.0,0.05,3.0,0.015,-0.009073387085585563,-0.7647588246570485,-0.8778458937037572,0.011763538183217036,91,0.2087912087912088,0.6907620803099189,55.78021978021978
0.005,0.4,50,2.0,0.05,2.0,0.01,-0.006013276929439744,-0.7648274911371734,-0.9097791537805744,0.007649959463210178,116,0.28448275862068967,0.7641951918412146,39.23275862068966
0.005,0.5,20,2.0,0.03,3.0,0.02,-0.012960223641753837,-0.768286674772743,-0.9344957908581925,0.016132583825921698,104,0.20192307692307693,0.7155835663400969,53.65384615384615
0.02,0.4,20,2.0,0.08,1.5,0.01,-0.004327991876357555,-0.7699355558095021,-0.8802675804614014,0.006103964980786404,96,0.375,0.8004222131455323,24.5
0.02,0.6,50,3.0,0.02,1.5,0.01,-0.004915417331829231,-0.7776757259489459,-0.9265288012861393,0.009103011340538385,79,0.35443037974683544,0.7602552245770035,74.0253164556962
0.02,0.5,50,3.0,0.05,2.0,0.02,-0.010337707638033607,-0.7798545355529113,-0.9221624821128807,0.014614884495217192,50,0.24,0.6011354518268822,90.42
0.02,0.5,50,2.5,0.03,4.0,0.02,-0.010273207192195696,-0.7814178753575728,-0.9927078882839148,0.014545823396831307,61,0.19672131147540983,0.6547873066813441,91.01639344262296
0.015,0.4,50,2.0,0.1,1.5,0.025,-0.009643266112819546,-0.7823494257457421,-0.8840154856680266,0.013319432514442574,89,0.3707865168539326,0.8054422806425304,26.179775280898877
0.015,0.4,50,2.0,0.1,1.5,0.01,-0.0038644969998367015,-0.7827460912735229,-0.8843417944793955,0.005346520624195206,89,0.3707865168539326,0.8051471743580935,26.179775280898877
0.015,0.7,20,2.0,0.02,3.0,0.025,-0.015037612701006583,-0.7866214848880068,-0.9289123920881437,0.01902156587719965,93,0.22580645161290322,0.6966985742389875,63.376344086021504
0.02,0.7,20,2.5,0.02,2.0,0.015,-0.009611121524915653,-0.7915468556904083,-0.9479799692247328,0.014485534673730203,88,0.29545454545454547,0.6786762960044161,67.39772727272727
0.01,0.4,50,2.0,0.03,2.0,0.01,-0.005972540993144794,-0.791580689088303,-0.9302528759235887,0.008051557597197468,128,0.3046875,0.7946399262278131,41.140625
0.005,0.5,20,2.0,0.03,2.0,0.02,-0.012041993474946795,-0.7916783038784817,-0.9667795760912193,0.015448545006662009,129,0.2868217054263566,0.7901890687337499,41.31782945736434
0.01,0.5,20,2.0,0.05,2.0,0.01,-0.005756410522064834,-0.8087306768828824,-0.9721570888988683,0.007722332078237889,127,0.30708661417322836,0.8038877963449541,34.67716535433071
0.02,0.6,20,2.0,0.03,1.5,0.025,-0.013631701983058884,-0.8256415705156387,-1.055108913776477,0.02086360238606723,180,0.39444444444444443,0.9047879810992501,28.97222222222222
0.005,0.5,50,2.0,0.02,4.0,0.01,-0.006328944089102297,-0.8317804304667599,-0.9981539352603827,0.008275937963015425,94,0.18085106382978725,0.7044950612673638,60.47872340425532
0.02,0.7,20,2.0,0.02,4.0,0.01,-0.005866028315038566,-0.8338472666353565,-1.070038752940001,0.008275811390740045,74,0.17567567567567569,0.6337798225353514,80.60810810810811
0.005,0.4,20,2.0,0.02,2.0,0.02,-0.01369690176320175,-0.8340156918094747,-0.9522565555340916,0.01818185294895848,149,0.28859060402684567,0.7933915804402468,37.95973154362416
0.015,0.4,50,2.0,0.08,2.5,0.01,-0.005095195751615393,-0.8369593750161319,-0.9041543488364858,0.007273384373272554,67,0.22388059701492538,0.6232309377821867,43.582089552238806
0.01,0.5,20,2.0,0.02,2.0,0.02,-0.0124864468212254,-0.8402918845981553,-0.999739531707436,0.017073086913419484,149,0.3087248322147651,0.8240320629346042,37.624161073825505
0.015,0.5,50,2.0,0.03,2.5,0.01,-0.006131004734430317,-0.840333330143517,-1.0045512052017285,0.008502685400462779,111,0.25225225225225223,0.743937963954701,48.693693693693696
0.02,0.4,20,2.0,0.05,2.0,0.01,-0.00523199675704629,-0.8444111199182686,-0.9198732648499052,0.007053180944075569,90,0.26666666666666666,0.7418912841277626,37.71111111111111
0.02,0.4,50,2.0,0.05,1.5,0.015,-0.00759860139041426,-0.8497877939662718,-1.008051439880702,0.009621102269983103,126,0.373015873015873,0.8363440347846735,24.333333333333332
0.01,0.4,50,2.0,0.02,2.0,0.015,-0.010126145737890765,-0.8503558619885939,-0.9553605108677498,0.014158647929357709,137,0.291970802919708,0.774971098456913,40.693430656934304
0.015,0.4,50,3.0,0.05,2.0,0.01,-0.005873398597563646,-0.8505548863476627,-0.9808319734599865,0.007457867250589501,55,0.23636363636363636,0.5936703628971937,77.52727272727273
0.015,0.5,50,3.0,0.05,2.0,0.025,-0.014808004972136695,-0.8507493758415583,-1.0273606827941075,0.01962946042078664,54,0.24074074074074073,0.5651955896369188,93.5
0.005,0.6,50,2.0,0.02,4.0,0.025,-0.015698744904426857,-0.8510647487249461,-1.0488179422172927,0.01950778462177206,92,0.18478260869565216,0.6880229945251577,62.358695652173914
0.015,0.7,50,2.5,0.02,2.0,0.025,-0.017327049212993443,-0.8518451080856311,-1.0364057413197323,0.02409140356224728,94,0.2978723404255319,0.6672592007583122,62.87234042553192
0.01,0.7,50,2.0,0.03,3.0,0.015,-0.01024082698520535,-0.8532041961543159,-1.099375146894244,0.014644317242979666,99,0.2222222222222222,0.676950978788641,55.54545454545455
0.01,0.7,20,2.5,0.02,2.0,0.01,-0.006872051371676353,-0.8561690385981284,-1.0203734367044268,0.00974734080514862,91,0.2857142857142857,0.6616460929912017,64.86813186813187
0.015,0.5,50,3.0,0.03,2.5,0.02,-0.012597235055434284,-0.8578653892504514,-1.0760465472191598,0.016207345186011433,62,0.22580645161290322,0.6050262642828828,92.62903225806451
0.02,0.5,20,2.5,0.05,3.0,0.015,-0.008408592943074182,-0.8584327790111357,-1.0046713919440966,0.012015799464942219,61,0.18032786885245902,0.6402704023419586,73.81967213114754
0.02,0.7,50,2.0,0.03,3.0,0.015,-0.010092198461610096,-0.8633181434199917,-1.0689075529742735,0.014331983228111854,95,0.22105263157894736,0.6680373496053286,58.38947368421053
0.01,0.4,50,2.0,0.1,1.5,0.01,-0.005026993961036787,-0.8705010513349495,-1.0436500209254345,0.006642759634402579,107,0.3644859813084112,0.7774641044551173,26.542056074766354
0.015,0.5,50,2.0,0.02,4.0,0.02,-0.011324414729996206,-0.8709417730373424,-1.0552669862039439,0.01406961288489247,93,0.1935483870967742,0.743859774792059,62.645161290322584
0.015,0.4,50,2.0,0.05,2.0,0.025,-0.01423363241010229,-0.877279623675867,-0.9487608889189383,0.018019135169050758,98,0.2653061224489796,0.7303372389163912,37.57142857142857
0.02,0.4,50,2.0,0.08,3.0,0.015,-0.007802665175801521,-0.8817995954280249,-0.9071813276870511,0.010582092872063817,61,0.18032786885245902,0.6136086397697111,41.16393442622951
0.015,0.4,20,2.5,0.03,2.5,0.02,-0.012345165353620395,-0.8895541109845488,-1.0811602876777426,0.01630597799801589,75,0.24,0.6477592145896524,74.68
0.015,0.4,20,2.0,0.08,1.5,0.015,-0.008136172332638235,-0.8970635133548168,-1.0359133715300113,0.010441851237368596,109,0.3577981651376147,0.7555436172950583,25.65137614678899
0.015,0.4,20,2.0,0.05,2.0,0.01,-0.005909712346903252,-0.9031432820278537,-0.9843440028130113,0.007681276438659729,98,0.2653061224489796,0.7220848994878983,39.16326530612245
0.015,0.7,50,2.0,0.02,3.0,0.01,-0.00706866078327861,-0.906641135974843,-1.0990024823238527,0.008645278357447717,96,0.20833333333333334,0.637349032937798,61.197916666666664
0.015,0.4,50,2.0,0.02,2.0,0.025,-0.01697662825233856,-0.9088208619246968,-1.0602161956710157,0.021260058292493236,134,0.291044776119403,0.766438979641137,41.88059701492537
0.005,0.4,20,2.0,0.03,2.0,0.025,-0.018758909143811908,-0.9176874358957797,-1.0300509659579178,0.022745297117893176,148,0.28378378378378377,0.7586273676017944,36.75
0.015,0.7,50,2.0,0.03,3.0,0.01,-0.007264372858813295,-0.9276385198896367,-1.1758092568276857,0.009941108554910923,100,0.22,0.6551796766345177,55.57
0.01,0.4,20,2.0,0.03,2.0,0.02,-0.014654496813486767,-0.9539834276055316,-1.0950386613275112,0.018876175718144865,147,0.2857142857142857,0.7664172386273297,35.945578231292515
0.01,0.6,50,2.0,0.03,1.5,0.025,-0.017053512187841843,-0.9551537747358563,-1.1842627651951987,0.022207751398397462,182,0.3791208791208791,0.8430574346801278,27.67032967032967
0.02,0.4,20,3.0,0.03,2.5,0.01,-0.0062445819182445125,-0.9552427100610854,-1.1271477290401257,0.008132064237157212,60,0.25,0.6115776094466977,91.65
0.01,0.4,20,2.0,0.05,1.5,0.02,-0.014175200647974125,-0.9627372588450679,-1.1663119759501748,0.017406307945201024,161,0.37267080745341613,0.7964711386265716,25.366459627329192
0.02,0.4,50,2.0,0.03,2.0,0.025,-0.01596530195516636,-0.9660385801661334,-1.1718110963224657,0.01931084288263219,121,0.2892561983471074,0.7589172807987229,41.51239669421488
0.005,0.6,20,2.0,0.02,1.5,0.01,-0.007144138323093066,-0.9696750947602504,-1.2303233006252452,0.008972436406428641,197,0.38578680203045684,0.8510959928640378,28.304568527918782
0.015,0.5,20,2.0,0.02,3.0,0.015,-0.0106604567895754,-0.9717427005003526,-1.1211831118380842,0.013008505533883505,111,0.2072072072072072,0.7016148429574419,52.77477477477478
0.02,0.6,50,2.0,0.02,1.5,0.015,-0.01049333951438297,-0.9734387820077345,-1.2130358126913392,0.014830188283863645,193,0.38860103626943004,0.8537751107228064,29.440414507772022
0.015,0.5,20,2.0,0.05,1.5,0.02,-0.01286101250698266,-0.977696239343439,-1.2034569773641282,0.016041818033161265,149,0.3624161073825503,0.8013884764481417,26.08053691275168
0.015,0.4,50,2.0,0.05,3.0,0.025,-0.017524976352515223,-0.9874625868584486,-1.0333957189459506,0.021908087977844,84,0.16666666666666666,0.5996073201890636,46.904761904761905
0.015,0.7,50,2.0,0.02,4.0,0.01,-0.007321547492584505,-1.0101100489723955,-1.3015229857655313,0.009509146712985365,84,0.16666666666666666,0.587036436308159,69.73809523809524
0.02,0.4,50,2.0,0.02,4.0,0.015,-0.010080891001131676,-1.0160258618224174,-1.2069910732684546,0.012735169286757945,87,0.1839080459770115,0.6609094304444575,65.14942528735632
0.015,0.5,50,2.5,0.03,1.5,0.01,-0.007368676922077721,-1.0248977067475031,-1.2449788383849545,0.008501248620266053,119,0.3277310924369748,0.7224152891740682,45.63025210084034
0.015,0.6,50,2.0,0.02,2.5,0.025,-0.01941877155470589,-1.0304233721484604,-1.2150143322280835,0.025430598720520177,124,0.25,0.6860563863512508,46.29032258064516
0.015,0.4,50,2.0,0.05,1.5,0.025,-0.016564171326187063,-1.038840381599452,-1.2409047166440468,0.018384291283405702,142,0.352112676056338,0.7795232176475618,24.41549295774648
0.015,0.4,20,2.5,0.03,1.5,0.01,-0.00766617309860274,-1.0392722107780987,-1.1969512629157717,0.00904400655369407,114,0.32456140350877194,0.6987053932209423,47.79824561403509
0.015,0.6,50,2.0,0.02,2.0,0.01,-0.007593995034534018,-1.039902003832797,-1.3441046880864713,0.009810441878356347,142,0.29577464788732394,0.7408797667462268,40.26056338028169
0.015,0.5,20,2.0,0.03,2.0,0.015,-0.011230915392060998,-1.0559032385844151,-1.3104374094242628,0.01332085070301401,127,0.2677165354330709,0.7103327763882026,43.37795275590551
0.015,0.5,50,2.0,0.05,3.0,0.015,-0.01155232923828502,-1.0912407183429758,-1.2311084032749688,0.013334971675810275,97,0.18556701030927836,0.6132447765639305,47.402061855670105
0.02,0.4,20,3.0,0.03,3.0,0.015,-0.010933559778907948,-1.092278266034597,-1.3233375336731252,0.01217573634295546,65,0.2,0.5852861124915538,83.83076923076923
0.015,0.4,50,2.0,0.03,4.0,0.025,-0.020380214894311067,-1.1624548741285519,-1.4098443847657873,0.023230977653523752,91,0.15384615384615385,0.5865517477630955,59.05494505494506
0.015,0.4,50,2.0,0.03,4.0,0.02,-0.016335428959345446,-1.1624957186260123,-1.4099058958544752,0.018625541410067108,91,0.15384615384615385,0.5866228094764274,59.05494505494506
0.015,0.4,20,2.0,0.02,1.5,0.025,-0.020821820196754708,-1.172965719542655,-1.4396303425254136,0.024101053763452663,202,0.36633663366336633,0.8124566332483238,27.02970297029703
0.02,0.4,20,2.0,0.03,4.0,0.025,-0.020912357676959217,-1.2403924528024903,-1.4513413855191688,0.023988300487734263,88,0.14772727272727273,0.5611578721144355,60.43181818181818
0.02,0.4,20,2.0,0.03,4.0,0.02,-0.01676319211283495,-1.2404141060253433,-1.451326785111186,0.019235329066283353,88,0.14772727272727273,0.5613129029559936,60.43181818181818
